1792, 9728, -1792
3584, 6400, -3072
256, 8704, -1280
-2304, 7168, -256
3584, 9216, -1280
4608, 8704, -1792
3840, 13312, -256
-2048, 9216, 1024
-3840, 11776, -1536
-1024, 7424, -256
256, 8960, -512
-512, 5888, -1024
-4352, 8192, 1536
-3328, 4096, 1536
512, 5376, -512
1024, 2560, -1792
2560, 3328, 256
-768, 1280, 512
0, 2560, 2560
1024, 2048, 1280
3328, 5376, 512
-512, 7168, -512
-1280, 9216, 2304
-512, 10752, 0
768, 8704, 768
1280, 9728, -512
-2560, 10240, 1024
-2304, 9472, 768
4352, 9984, -256
4352, 8704, -512
768, 9728, 256
-512, 6912, 512
1280, 8448, -1792
4096, 6400, -768
4096, 9728, 0
0, 8704, 256
-768, 10752, 1536
256, 11008, 0
2304, 11520, -512
-1024, 10496, -256
-2560, 9216, 0
-4352, 7424, -1536
-1536, 7424, 256
0, 6912, -256
-768, 3840, -512
-1536, 5120, 512
-512, 768, 256
3328, 3840, -1024
512, 768, 1024
-1536, 5888, 256
-1792, 4608, 1024
2304, 8448, 512
2304, 8960, 256
512, 9984, 768
-3840, 9472, 1792
-768, 8704, -1280
1024, 8704, -256
1280, 10752, -512
-256, 8960, -768
0, 11008, 256
1280, 8448, 1024
4608, 9216, -1024
5888, 7168, -1024
1792, 8448, -512
-512, 6656, -256
2560, 8960, -256
2304, 8960, 512
4352, 12032, 1024
-1280, 11776, -768
-1280, 7936, 1280
-1536, 8704, 1024
256, 6144, -768
-3072, 8960, 256
-1792, 4608, 2560
-256, 6400, -512
1536, 3328, -1024
0, 3840, -1792
-512, 2560, 0
-512, 2048, 0
3072, 2560, 0
3328, 4352, 0
-2304, 6912, -768
-1792, 8448, 256
-1024, 10240, -1280
2048, 9472, -256
1280, 9216, -256
-1792, 10752, -768
-4864, 8448, -1280
-2048, 11520, -1280
2048, 7680, -1792
4864, 11008, -1280
2048, 6912, -1792
512, 9472, -2560
-256, 6656, 0
4608, 8192, 256
4096, 9728, 256
3584, 9216, 768
-2048, 12032, -768
-512, 9728, -1536
1280, 12544, -1536
512, 8704, 768
-3328, 9216, 256
-3328, 6144, -512
-2304, 6912, -1536
256, 5376, -1792
-768, 5376, -1280
768, 3840, 256
1792, 2304, 768
1280, 2304, -1536
0, 1792, 768
-512, 3840, 1536
1024, 5120, 3328
768, 6400, 2560
1536, 9216, 1536
-768, 10240, 1280
-2048, 9984, 0
-1024, 9216, -512
-1280, 9472, 1536
1280, 9728, 0
-256, 10496, -2304
256, 8192, 512
-1024, 9472, 0
2560, 9472, -1280
5632, 9216, -1024
4096, 6400, 512
-768, 9728, -512
1024, 8448, -1792
3328, 11776, -1024
2048, 11776, -1792
-768, 10752, -1280
-2304, 10240, 0
-1024, 7680, -1024
-1280, 7936, -1536
-1024, 6912, 0
-2048, 6400, 1536
-2304, 5376, 0
256, 4096, 512
1024, 4096, -1280
1536, 2304, 0
-768, 3328, 1536
768, 768, 768
1792, 4864, 1024
1280, 5120, 768
1792, 8448, 256
-1024, 10240, 2048
256, 8960, 1792
768, 9728, -512
1792, 9728, 2048
-3840, 10752, 1024
-2560, 8960, 1280
3840, 10752, -768
2560, 7936, 512
768, 9472, -1024
-256, 7936, -512
3072, 8192, -512
5888, 6400, -512
4096, 10240, 256
-2048, 8192, -768
-1024, 12032, 512
-1024, 10240, -1280
3584, 11776, -1024
0, 8704, 1024
-4096, 10752, 768
-5376, 5120, 1280
-1024, 8960, -1024
1024, 4096, -1536
-1024, 7680, -768
-512, 2816, 768
512, 4352, -1792
1792, 1024, -768
2816, 2816, 512
-512, 2048, 0
-3072, 6144, 256
-1792, 8192, 768
3840, 8960, -512
1792, 9984, 1792
-512, 8960, 768
-2048, 9472, 0
1024, 8192, -256
2304, 11264, -768
0, 8704, -2048
-2048, 11264, 1024
-256, 7680, -1024
5632, 9216, -3328
6144, 7424, -1280
3072, 7680, 1024
-1024, 7680, -512
1792, 8448, 1280
1536, 9216, -1536
3072, 12288, 256
-1024, 11008, 1536
-1024, 9984, 768
0, 8960, 512
-2560, 8448, 0
-1280, 7168, 1024
-2816, 6400, -256
-256, 6656, 1536
256, 4608, -1024
2816, 1280, -1024
-1280, 4096, -256
-1024, 0, 2304
256, 5120, 256
1792, 3328, 2304
-1792, 8448, -512
-2304, 8704, 512
-512, 10240, 512
2560, 9216, 768
2304, 9728, -768
-3072, 9472, -2048
-3072, 9728, 256
-1280, 9984, -1792
1792, 9472, 0
3328, 8960, 768
1792, 8448, -1024
768, 8448, -256
1024, 7424, -1024
4864, 7680, 512
3840, 8704, 0
1280, 8960, 2048
-1280, 10240, -2048
-256, 12032, -1024
2048, 10240, 256
512, 11008, -1536
-2304, 9216, 1536
-3840, 5888, -512
-2048, 7168, -1792
-1024, 5376, -768
512, 5120, 256
512, 3072, -512
1792, 2304, 0
1024, 2304, -256
256, 2048, -256
-2048, 4608, 1280
0, 4608, 1280
3328, 7680, 1792
0, 8192, 0
-256, 9984, 2048
-2560, 8448, 256
0, 9984, 512
-256, 7936, 768
2304, 10752, -512
-1536, 9216, 0
-1024, 11008, -768
768, 10240, -2304
5632, 6400, -1280
2816, 8704, -1536
-1280, 6656, -1024
1024, 9728, 256
2304, 8448, -1280
4608, 12800, -256
768, 11264, 768
-1792, 11520, 1024
-3840, 8960, 256
-2304, 9216, -1536
-1280, 6656, -512
-1280, 8960, -256
-3840, 4608, -256
-1792, 7168, 512
2560, 2048, -1024
2304, 4608, -2304
1280, 768, -256
-256, 3584, -256
-1536, 512, 0
1280, 4864, 1024
256, 6144, -256
512, 8704, -512
-1280, 8960, 1280
768, 9216, 768
768, 9216, 256
768, 9472, 512
-1536, 8960, 0
-2560, 10496, -512
256, 9728, 1536
4096, 8704, -1536
1536, 8704, 0
0, 7936, 256
1792, 6912, 0
2816, 8704, -768
3840, 8192, 1280
-512, 10496, -256
-256, 11520, -256
